"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","AD","CBO","CBOI","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DIT","DLOC","LCOM5","LDC","LLDC","LLOC","LOC","NA","NG","NII","NL","NLA","NLE","NLG","NLM","NLPA","NLPM","NLS","NM","NOA","NOC","NOD","NOI","NOP","NOS","NPA","NPM","NS","PDA","PUA","RFC","TCD","TCLOC","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WMC","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Compiler","Clone Metric Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Inheritance Metric Rules","Size Metric Rules"
"L5782","ModLoaders","HedgeModManager.ModLoaders","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ModLoader.cs","12","5","58","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","42","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L2123","ModLoader","HedgeModManager.ModLoader","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ModLoader.cs","60","5","144","6","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","78","48","0","0","0","0","0","0","0","3","0","3","0","3","0","0","0","0","0","11","0","3","0","0","4","3","0","0","78","85","0","0","0","0","3","0","3","0","3","11","0","3","0","7","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
"L3302","ModProfile","HedgeModManager.ModProfile","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ModProfile.cs","15","5","59","6","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","37","45","0","4","0","0","0","0","4","11","0","11","3","11","0","0","0","1","0","10","0","11","3","0","12","12","0","0","37","45","0","4","0","4","11","0","11","3","11","10","0","11","3","12","0","0","2","1","0","0","1","0","1","0","0","1","0","0"
"L5867","ExportProfile","HedgeModManager.ExportProfile","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ModProfile.cs","61","5","241","6","0","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","115","141","0","4","0","0","0","0","4","12","0","12","4","12","0","0","0","26","0","65","0","12","4","0","13","38","0","0","147","181","0","11","0","11","27","0","27","11","27","75","0","27","11","31","0","0","10","0","0","2","0","0","0","1","2","3","0","4"
"L5911","ModsDB","HedgeModManager.ModsDB","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ModsDB.cs","24","5","617","6","0.0322581","11","0","0","0","0","0","0","0","0","38","0","2","1","0","0","461","552","0","3","0","0","0","0","3","31","0","30","3","31","0","0","0","22","0","223","0","30","3","1","30","53","0","38","461","594","0","3","0","3","31","0","30","3","31","223","0","30","3","109","0","1","8","0","0","3","1","0","0","2","1","1","0","4"
"L6146","DependencyReport","HedgeModManager.DependencyReport","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ModsDB.cs","619","5","660","6","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","30","37","0","1","0","0","0","0","1","3","0","3","1","3","0","0","0","7","0","13","0","3","1","0","4","10","0","0","35","42","0","3","0","3","7","0","7","3","7","13","0","7","3","10","0","0","2","0","0","0","0","0","0","0","0","2","0","0"
"L3297","NetworkConfig","HedgeModManager.NetworkConfig","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\NetworkConfig.cs","14","5","63","6","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","43","50","0","2","0","0","0","0","2","6","0","6","2","6","0","0","0","2","0","22","0","6","2","0","7","8","0","0","43","50","0","2","0","2","6","0","6","2","6","22","0","6","2","19","0","0","3","0","0","1","0","0","1","1","0","1","0","0"
"L7400","IIDGuid","HedgeModManager.IIDGuid","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","209","5","224","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L7414","CLSIDGuid","HedgeModManager.CLSIDGuid","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","226","5","232","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L7419","KFIDGuid","HedgeModManager.KFIDGuid","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","234","5","240","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L2010","FileOpenDialogRCW","HedgeModManager.FileOpenDialogRCW","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ShellProvider.cs","332","5","338","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L7495","SnapshotBuilder","HedgeModManager.SnapshotBuilder","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\SnapshotBuilder.cs","14","5","269","6","0.142857","7","0","0","0","0","0","0","0","0","8","0","6","1","0","0","212","179","0","0","0","0","0","0","0","6","0","6","0","6","0","0","0","9","0","111","0","6","0","1","6","15","0","8","212","256","0","0","0","0","6","0","6","0","6","111","0","6","0","45","0","0","3","0","0","4","0","0","0","2","0","1","0","0"
"L7499","SnapshotFile","HedgeModManager.SnapshotFile","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\SnapshotBuilder.cs","271","5","281","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","11","0","2","0","0","0","0","2","5","0","5","2","5","0","0","0","0","0","2","0","5","2","0","6","5","0","0","10","11","0","2","0","2","5","0","5","2","5","2","0","5","2","5","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L2179","Steam","HedgeModManager.Steam","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Steam.cs","14","5","129","6","0","6","0","0","0","0","0","0","0","0","4","0","0","4","0","0","96","116","0","0","0","0","0","0","0","6","0","6","0","6","0","0","0","4","0","41","0","6","0","0","7","10","0","4","96","116","0","0","0","0","6","0","6","0","6","41","0","6","0","30","0","0","3","0","0","1","0","0","1","1","0","1","0","0"
"L7594","SteamVDF","HedgeModManager.SteamVDF","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Steam.cs","132","5","248","6","0.2","0","0","0","0","0","0","0","0","0","2","0","1","3","0","0","103","55","0","0","0","0","0","0","0","4","0","4","0","4","0","0","0","1","0","49","0","4","0","1","4","5","0","2","103","117","0","0","0","0","4","0","4","0","4","49","0","4","0","19","0","0","4","0","0","1","0","0","1","1","0","1","0","1"
"L7663","StringLogger","HedgeModManager.StringLogger","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\StringLogger.cs","12","5","36","6","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","21","25","0","1","0","0","0","0","1","5","0","2","1","7","1","0","0","0","1","5","0","4","1","0","3","5","0","0","21","25","0","1","0","1","5","0","2","1","7","5","0","4","1","6","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L7707","AboutCodeWindow","HedgeModManager.AboutCodeWindow","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\UI\AboutCodeWindow.xaml.cs","23","5","44","6","0.5","1","0","0","0","0","0","0","0","0","3","0","3","2","0","0","20","22","0","0","0","0","0","0","0","3","0","1","0","3","0","0","0","1","0","8","0","1","0","1","1","4","0","3","20","22","0","0","0","0","3","0","1","0","3","8","0","1","0","4","0","3","2","0","0","0","3","0","1","0","0","1","0","0"
"L7739","AboutModWindow","HedgeModManager.AboutModWindow","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\UI\AboutModWindow.xaml.cs","22","5","58","6","0.5","2","0","0","0","0","0","0","0","0","3","0","3","3","0","0","33","37","0","0","0","0","0","0","0","4","0","1","0","4","0","0","0","5","0","15","0","1","0","1","1","9","0","3","33","37","0","0","0","0","4","0","1","0","4","15","0","1","0","8","0","5","2","0","0","0","5","0","1","0","0","1","0","0"
"L7760","AboutWindow","HedgeModManager.AboutWindow","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\UI\AboutWindow.xaml.cs","22","5","38","6","0.5","1","0","0","0","0","0","0","0","0","3","0","3","2","0","0","15","17","0","0","0","0","0","0","0","3","0","1","0","3","0","0","0","1","0","3","0","1","0","1","1","4","0","3","15","17","0","0","0","0","3","0","1","0","3","3","0","1","0","3","0","1","2","0","0","0","1","0","1","0","0","1","0","0"
"L7770","BoolToYesNoConverter","HedgeModManager.BoolToYesNoConverter","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\UI\Converters.cs","14","5","27","6","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","13","14","0","0","0","0","0","0","0","2","0","2","0","2","0","0","0","1","0","3","0","2","0","0","3","3","0","0","13","14","0","0","0","0","2","0","2","0","2","3","0","2","0","3","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
"L7789","EmptyStringToVisibilityConverter","HedgeModManager.EmptyStringToVisibilityConverter","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\UI\Converters.cs","29","5","43","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","13","15","0","0","0","0","0","0","0","2","0","2","0","2","0","0","0","0","0","3","0","2","0","0","3","2","0","0","13","15","0","0","0","0","2","0","2","0","2","3","0","2","0","3","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
"L7805","InverseEmptyStringToVisibilityConverter","HedgeModManager.InverseEmptyStringToVisibilityConverter","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\UI\Converters.cs","45","5","59","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","13","15","0","0","0","0","0","0","0","2","0","2","0","2","0","0","0","0","0","3","0","2","0","0","3","2","0","0","13","15","0","0","0","0","2","0","2","0","2","3","0","2","0","3","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
"L7816","MarkdownToHtmlConverter","HedgeModManager.MarkdownToHtmlConverter","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\UI\Converters.cs","61","5","91","6","0","2","0","0","0","0","0","0","0","0","1","0","0","2","0","0","21","31","0","0","0","0","0","0","0","2","0","2","0","2","0","0","0","1","0","7","0","2","0","0","3","3","0","1","21","31","0","0","0","0","2","0","2","0","2","7","0","2","0","5","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
