"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","AD","CBO","CBOI","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DIT","DLOC","LCOM5","LDC","LLDC","LLOC","LOC","NA","NG","NII","NL","NLA","NLE","NLG","NLM","NLPA","NLPM","NLS","NM","NOA","NOC","NOD","NOI","NOP","NOS","NPA","NPM","NS","PDA","PUA","RFC","TCD","TCLOC","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WMC","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Compiler","Clone Metric Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Inheritance Metric Rules","Size Metric Rules"
"L64434","UnspentCoinModel","Stratis.Bitcoin.Features.Wallet.Models.UnspentCoinModel","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\UnspentCoinModel.cs","11","5","81","6","0.0434783","2","0","0","0","0","0","0","0","0","4","0","4","0","0","0","27","71","0","11","0","0","0","0","11","22","0","22","11","22","0","0","0","0","0","0","0","22","11","1","22","22","0","4","27","71","0","11","0","11","22","0","22","11","22","0","0","22","11","22","0","0","7","0","0","0","0","0","0","0","0","1","0","6"
"L63362","UtxoDescriptor","Stratis.Bitcoin.Features.Wallet.Models.UtxoDescriptor","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\UtxoDescriptor.cs","7","5","24","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","18","0","4","0","0","0","0","4","8","0","8","4","8","0","0","0","0","0","0","0","8","4","0","9","8","0","0","15","18","0","4","0","4","8","0","8","4","8","0","0","8","4","8","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L64511","WalletBalanceModel","Stratis.Bitcoin.Features.Wallet.Models.WalletBalanceModel","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\WalletBalanceModel.cs","7","5","16","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","10","0","1","0","0","0","0","1","3","0","3","1","3","0","0","0","0","0","1","0","3","1","0","4","3","0","0","9","10","0","1","0","1","3","0","3","1","3","1","0","3","1","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L64515","AccountBalanceModel","Stratis.Bitcoin.Features.Wallet.Models.AccountBalanceModel","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\WalletBalanceModel.cs","18","5","40","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","23","0","7","0","0","0","0","7","14","0","14","7","14","0","0","0","0","0","0","0","14","7","0","15","14","0","0","17","23","0","7","0","7","14","0","14","7","14","0","0","14","7","14","0","0","3","0","0","0","0","0","0","0","0","1","0","2"
"L64563","WalletBuildTransactionModel","Stratis.Bitcoin.Features.Wallet.Models.WalletBuildTransactionModel","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\WalletBuildTransactionModel.cs","7","5","18","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","12","0","3","0","0","0","0","3","6","0","6","3","6","0","0","0","0","0","0","0","6","3","0","7","6","0","0","10","12","0","3","0","3","6","0","6","3","6","0","0","6","3","6","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L64579","WalletGeneralInfoModel","Stratis.Bitcoin.Features.Wallet.Models.WalletGeneralInfoModel","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\WalletGeneralInfoModel.cs","7","5","52","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","46","0","8","0","0","0","0","8","16","0","16","8","16","0","1","1","0","0","0","0","16","8","0","17","16","0","0","20","46","0","8","0","8","16","0","16","8","16","0","0","16","8","16","0","0","4","0","0","0","0","0","0","0","0","1","0","3"
"L64620","WalletHistoryModel","Stratis.Bitcoin.Features.Wallet.Models.WalletHistoryModel","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\WalletHistoryModel.cs","11","5","20","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","10","0","1","0","0","0","0","1","3","0","3","1","3","0","0","0","0","0","1","0","3","1","0","4","3","0","0","9","10","0","1","0","1","3","0","3","1","3","1","0","3","1","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L64624","AccountHistoryModel","Stratis.Bitcoin.Features.Wallet.Models.AccountHistoryModel","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\WalletHistoryModel.cs","22","5","40","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","19","0","4","0","0","0","0","4","9","0","9","4","9","0","0","0","0","0","1","0","9","4","0","10","9","0","0","15","19","0","4","0","4","9","0","9","4","9","1","0","9","4","9","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L62535","TransactionItemModel","Stratis.Bitcoin.Features.Wallet.Models.TransactionItemModel","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\WalletHistoryModel.cs","42","5","118","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","77","0","10","0","0","0","0","10","22","0","22","10","22","0","0","0","11","0","13","0","22","10","0","23","33","0","0","51","77","0","10","0","10","22","0","22","10","22","13","0","22","10","26","0","0","8","0","0","0","0","0","0","0","1","1","0","6"
"L62565","PaymentDetailModel","Stratis.Bitcoin.Features.Wallet.Models.PaymentDetailModel","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\WalletHistoryModel.cs","120","5","140","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","21","0","3","0","0","0","0","3","6","0","6","3","6","0","0","0","0","0","0","0","6","3","0","7","6","0","0","10","21","0","3","0","3","6","0","6","3","6","0","0","6","3","6","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
