project_name,k,best_solution_pso_sammon,best_solution_pso_kruskal,best_fitness_pso_sammon,best_fitness_pso_kruskal,best_solution_ga_sammon,best_solution_ga_kruskal,best_fitness_ga_sammon,best_fitness_ga_kruskal
octgn_OCTGN,12,"[0.21333454 0.32351026 0.45394296 0.53991879 0.57559975 0.35362646
 0.31218981 0.89871191 0.84958488 0.66099972 0.52687744 0.37322282
 0.50161007 0.46252417]","[0.90687923 0.61055078 0.15805137 0.51691471 0.94366201 0.63713327
 0.03368093 0.79395075 0.55647978 0.02099066 0.33161848 0.52350555
 0.31813849 0.38982283]",0.00017711985677163348,7.01507525654027e-05,"[0.09807486 0.76479127 0.39577469 0.50888083 0.8919847  0.9141895
 0.         0.71187384 0.36289116 0.92328375 0.11575343 0.20186156
 0.51102597 0.09037389]","[0.05190121 0.28918572 0.96432154 0.52037144 0.3278695  0.35743051
 0.13805663 0.3870192  0.63521935 0.62871777 0.14816964 1.
 0.77985025 0.2512537 ]",0.00017711985677163348,1.8861644748582822e-05
octgn_OCTGN,13,"[0.08984439 0.6106245  0.9243632  0.12846193 0.15190071 0.46021433
 0.69980394 0.29683549 0.31339093 0.45569598 0.74400397 0.96715119
 0.62787044 0.48667457]","[0.05647137 0.45659173 0.8377754  0.98576996 0.81620776 0.09133162
 0.48091084 0.3775407  0.82795974 0.26309833 0.30800732 0.32494741
 0.76741717 0.76782016]",5.348297228383837e-09,7.534924712251255e-10,"[0.         0.26391219 0.84119232 0.47728929 0.62048626 0.25758592
 0.98715752 0.11224633 0.16131331 0.20464306 0.09864121 0.30229394
 0.82739033 0.32622353]","[0.1092791  0.19048734 0.31389501 0.23477713 0.44091026 0.64303563
 0.42369437 0.13095692 0.64860783 0.91355761 0.42312723 0.55422027
 0.4712848  0.61522466]",5.348297228383837e-09,7.534924712251255e-10
octgn_OCTGN,14,"[0.66403272 0.2473992  0.2218014  0.1038161  0.48152742 0.09311152
 0.87537407 0.8643315  0.71784376 0.43609332 0.18812864 0.49075704
 0.39647394 0.67766538]","[0.62425813 0.24135596 0.56963971 0.59459642 0.87998024 0.65278808
 0.88486184 0.93070253 0.85680013 0.40952094 0.79373436 0.0549791
 0.93606567 0.93401361]",0.0,0.0,"[0.86849331 0.3515841  0.07234794 0.94482832 0.99101235 0.42070706
 0.9555424  0.05173286 0.40905594 0.13193307 0.22598644 0.00352272
 0.59009724 0.9323909 ]","[0.99464155 0.74778837 0.18097913 0.61212181 0.99640808 0.
 0.61893299 0.01023078 0.0733041  0.43751087 0.52641353 0.67586669
 0.0838562  0.44553839]",0.0,0.0
OndrejNepozitek_Edgar-DotNet,1,"[0.59481223 0.49468042 0.32884144 0.6972592  0.42489082 0.08546714
 0.55406295 0.31239464 0.71945227 0.80279993 0.51779948 0.05379575
 0.90483055 0.27749163]","[0.2013649  0.0559552  0.87802178 0.08784973 0.53334623 0.97903975
 0.13440178 0.79480715 0.40613242 0.58416784 0.08291462 0.50806104
 0.5360215  0.7163038 ]",0.3165609468376668,0.3481358342800572,"[0.84945093 0.073163   0.66010037 0.72483896 0.07594468 0.47197517
 0.74589987 0.6136797  0.10557598 0.06795201 0.36945258 0.07287006
 0.93861846 0.75259962]","[0.34999362 0.78686317 0.49098401 0.71030305 0.52241637 0.1044124
 0.87423683 0.81314443 0.90147339 0.9057812  0.35713362 0.16669196
 0.95112323 0.16562472]",0.3165609468376668,0.32897140836102595
OndrejNepozitek_Edgar-DotNet,2,"[0.52529997 0.37809448 0.65202909 0.55698977 0.27177171 0.48688255
 0.67913269 0.48032242 0.23160791 0.64987423 0.11491111 0.77946259
 0.77525929 0.44198434]","[0.62390199 0.34936021 0.09977554 0.16615949 0.483668   0.88757897
 0.36835812 0.43940564 0.30269101 0.4818893  0.69961314 0.27619981
 0.86741623 0.2834113 ]",0.14192963050957916,0.1752425071570137,"[0.38422694 0.472948   0.94942885 0.41104115 0.38115216 1.
 0.57968257 0.35059412 0.32492188 0.58709444 0.53765934 1.
 1.         0.24108873]","[0.23094902 0.36108637 0.64625975 0.64223623 0.02437071 0.53529472
 0.59555949 0.60541671 0.701714   0.65400008 0.26357514 0.85434334
 0.91129269 0.2326066 ]",0.14192963050957916,0.15222939217887374
OndrejNepozitek_Edgar-DotNet,3,"[0.45859923 0.33017631 0.62523725 0.8548385  0.55647915 0.29730253
 0.78870949 0.60227218 0.4366202  0.84053415 0.85549516 0.98599854
 0.87582847 0.99141428]","[0.16497637 0.60265953 0.46634736 0.57130202 0.71366289 0.72115514
 0.123645   0.64453674 0.48034089 0.38508225 0.51690108 0.85346766
 0.7225202  0.4827117 ]",0.11442256022552903,0.05910281200805915,"[0.43718821 0.34975723 0.00404423 0.         0.11853727 0.73272771
 0.5087477  0.         0.39292051 0.11737689 0.38982472 0.68172657
 0.87561018 0.61002065]","[0.52263532 0.5917747  0.31410132 0.17077489 0.33747217 0.75691176
 0.03072227 0.15071363 0.53109929 0.15704694 0.23327826 0.89027435
 1.         0.03317085]",0.059745454227019185,0.05910281200805915
OndrejNepozitek_Edgar-DotNet,4,"[0.27191818 0.49956339 0.5437483  0.66340319 0.26466585 0.81820559
 0.38638042 0.30198087 0.65934502 0.45268963 0.14768508 0.86725798
 0.82821778 0.78109348]","[0.18542667 0.06241505 0.35542034 0.61166762 0.26564014 0.83023205
 0.16585801 0.48487073 0.58787109 0.37342377 0.10556111 0.6002762
 0.73178443 0.58363517]",0.04696935943897421,0.0301503569398129,"[0.40761314 0.50949334 0.77029691 0.20929623 1.         0.82411302
 0.40912979 0.65910171 0.63227108 0.19973689 0.57163931 0.98464188
 0.96797308 0.        ]","[7.01233073e-04 0.00000000e+00 3.35364565e-01 1.44047500e-01
 6.35692764e-01 7.53145988e-01 2.35309016e-01 3.64905949e-01
 4.36537622e-01 7.60779805e-02 3.92212308e-01 1.00000000e+00
 7.57948969e-01 8.56997025e-02]",0.035109994385135235,0.02790887239160487
OndrejNepozitek_Edgar-DotNet,5,"[0.47929935 0.59648557 0.55705773 0.3718323  0.62601056 0.6653744
 0.47198235 0.48434004 0.4880571  0.3006494  0.36337767 0.8113565
 0.6892391  0.11948099]","[0.61331145 0.59354772 0.33646113 0.62992108 0.92521015 0.65909302
 0.55056345 0.46450185 0.79706299 0.48739591 0.28494247 0.8298392
 0.68142529 0.4658299 ]",0.021495415777134735,0.01386143701534493,"[0.21476466 0.23315245 0.         0.34078555 0.83053998 0.95483342
 0.         0.36175227 0.51427018 0.         0.63457949 0.98622775
 0.78810232 0.61248491]","[0.5821578  0.22013715 0.32725657 0.73262239 0.93458328 0.76967896
 0.40437507 0.2114787  0.52095541 0.45986121 0.33673898 1.
 0.65981186 0.49848764]",0.021495415777134735,0.010692852109373617
OndrejNepozitek_Edgar-DotNet,6,"[0.43412415 0.37963576 0.57818589 0.8957863  0.82307908 0.67727271
 0.23500699 0.55519441 0.40834153 0.56006088 0.73112525 0.78728745
 0.75276273 0.10661286]","[0.42315249 0.19333477 0.28275806 0.82514966 0.61871313 0.82791326
 0.12342293 0.29269967 0.28876066 0.46407756 0.19903251 0.4792042
 0.85374474 0.53105683]",0.013815508241301186,0.0035409903955512948,"[0.28888166 0.58954875 0.43421166 0.45526382 0.58175343 0.67319804
 0.         0.23235551 0.         0.23136195 0.26530333 1.
 0.75412546 0.25369173]","[0.         0.         0.41888917 0.75591618 1.         0.94858781
 0.         0.52283931 0.86696255 0.16856142 0.56929197 0.98559328
 0.695283   0.61102089]",0.013815508241301186,0.0035409903955512948
OndrejNepozitek_Edgar-DotNet,7,"[0.29089828 0.7607685  0.21672709 0.48200176 0.51150694 0.85343691
 0.05369357 0.48827898 0.608      0.5012637  0.6538364  0.56442798
 0.88139122 0.11681693]","[0.31079561 0.34017364 0.47630881 0.49532877 0.3118673  0.75527223
 0.63461674 0.20171456 0.73119537 0.38669451 0.40788014 0.63267159
 0.62528525 0.48661524]",0.011221461079415683,0.006445833112444056,"[0.27521771 0.34777428 0.         1.         0.66885122 0.68120391
 0.32863712 0.         0.12710173 0.         0.12254516 0.66908311
 1.         0.51489231]","[0.42502528 0.03524754 0.0168274  1.         0.37360294 0.45623988
 0.12995734 0.18608035 0.25514405 0.17692349 0.14258901 0.52853666
 0.39531858 0.48045179]",0.009291202727421635,0.0008399012355493081
OndrejNepozitek_Edgar-DotNet,8,"[0.58345643 0.31567779 0.90809026 0.64314636 0.27999231 0.64386406
 0.61173863 0.89850337 0.72781322 0.33186594 0.65102151 0.83053093
 0.73527032 0.36405906]","[0.74885106 0.53493964 0.37141693 0.59741155 0.70363076 0.78430607
 0.29617282 0.51325545 0.27103214 0.33305243 0.29259519 0.62597616
 0.88873816 0.65110136]",0.016908038659298297,0.0026454667250536638,"[0.         0.22178781 0.15350035 0.28360252 1.         0.98848228
 0.         0.19399477 0.20362128 0.20429292 0.74977991 0.52907895
 0.36033161 0.62007296]","[0.15722137 0.         0.48412986 1.         0.6472307  0.61419011
 0.03039473 0.21231588 0.77423488 0.55383653 0.56733942 0.82196561
 0.70037219 0.60293606]",0.005608024305663333,0.00029363410964103993
OndrejNepozitek_Edgar-DotNet,9,"[0.22552695 0.48125165 0.63246847 0.48796457 0.81020925 0.49226447
 0.31573275 0.42304475 0.81041267 0.71355463 0.20973733 0.53591792
 0.51544637 0.29462817]","[0.         0.13378608 0.         0.77596387 1.         0.97662476
 0.37782741 1.         1.         0.52838243 0.55915904 0.93443249
 1.         0.93234754]",0.0032818068088206706,0.00024699149190300775,"[0.15886717 0.6751105  0.         0.63224821 0.95130149 0.41943136
 0.         0.35644814 0.36061635 0.         0.4315244  0.52121927
 0.92175137 0.47667153]","[0.         1.         0.34041662 0.52567799 0.99816891 0.87280219
 0.3599323  0.02232533 0.77855066 0.1933567  0.4691097  1.
 0.71698714 0.75870283]",0.0038982927606730105,0.00010916198716536323
OndrejNepozitek_Edgar-DotNet,10,"[0.13446692 0.25519192 0.22868341 0.30923324 0.79014877 0.69666957
 0.24788838 0.1517412  0.29256952 0.66069493 0.62283379 0.35113115
 0.8352746  0.72380087]","[0.11852073 0.31260517 0.34737288 0.1964172  0.84146813 0.40465221
 0.10673171 0.16026902 0.2482631  0.04929193 0.54883491 0.13116094
 0.4544994  0.0468264 ]",0.001562138380413427,0.001991584874336148,"[0.0501319  0.69891073 0.30409089 0.17885708 0.66849511 0.21307507
 0.04785625 0.1038776  0.96190722 0.70571943 0.02991732 0.37549421
 0.12417716 0.39243292]","[0.22516189 0.41126407 0.70619724 0.91855796 1.         0.65683346
 0.30278473 0.         0.86735693 0.         0.5211366  0.92583276
 0.52185774 0.93665662]",0.0016294327599494227,5.7421669278739916e-05
OndrejNepozitek_Edgar-DotNet,11,"[0.25582472 0.7057726  0.80056981 0.3599799  0.42639497 0.70021999
 0.06894512 0.56779318 0.38570663 0.58024852 0.77047645 0.4864587
 0.47766045 0.09891469]","[0.69203175 0.48431608 0.07418135 0.08735813 0.37083213 0.08668549
 0.05461921 0.43600198 0.57185987 0.03440187 0.1143053  0.59180679
 0.95912546 0.69405741]",0.0012547700938766136,6.906518701416457e-05,"[0.24520055 1.         0.44138888 0.7383362  0.89078882 0.6514746
 0.16315969 0.41902176 0.76939574 0.75054554 1.         0.71367029
 0.45193423 0.85899758]","[0.         0.36831269 0.4858136  0.34869203 0.71590887 0.91154482
 0.62136916 0.         0.07924046 0.55144651 0.02393691 0.87416786
 0.27104238 0.05457053]",0.00069979707920465,4.528472687768183e-05
OndrejNepozitek_Edgar-DotNet,12,"[0.15692683 0.44333598 0.53714615 0.57420124 0.35449427 0.52583877
 0.27718841 0.4234638  0.66435062 0.49131544 0.69668478 0.34586395
 0.50538025 0.86822107]","[0.04620411 0.52864406 0.4782094  0.363108   0.73328339 0.42395169
 0.21591394 0.2242246  0.95395635 0.43081115 0.52393221 0.37706295
 0.38999944 0.44355489]",0.0001311746376293207,4.336294507904258e-06,"[0.05697785 0.10826086 0.33184594 0.47228909 0.49874848 0.92294623
 0.         0.9317155  0.54532184 0.35208186 0.80320214 0.74986351
 1.         1.        ]","[0.         0.61525698 0.96270651 1.         1.         0.48487826
 0.         0.53557142 0.31874461 0.15001988 0.99562585 0.96451609
 0.65282952 0.4521671 ]",0.0001311746376293207,4.336294507904258e-06
OndrejNepozitek_Edgar-DotNet,13,"[0.12708625 0.92684325 0.29023814 0.76135957 0.92800152 0.87631022
 0.9643848  0.77104471 0.87887158 0.30543152 0.92532462 0.85847129
 0.48686161 0.66960551]","[0.03133923 0.05414041 0.83055459 0.17299952 0.12737576 0.3289816
 0.94345823 0.52991395 0.51113464 0.70076425 0.65889108 0.3047009
 0.04566921 0.60015828]",1.6572399849018276e-08,4.913507083786724e-10,"[0.10636834 0.95809408 0.28207614 1.         0.5474144  0.77425873
 0.03589338 0.47555634 0.63624502 0.52153668 0.49536175 0.39072411
 0.99389733 0.81354734]","[0.02737961 0.34918347 0.37632485 0.60106986 0.65124188 0.58871592
 0.86132503 0.73242475 0.90249123 0.55785716 0.73265577 0.73922616
 0.44355245 0.80801955]",1.6572399849018276e-08,4.913507083786724e-10
OndrejNepozitek_Edgar-DotNet,14,"[0.77983    0.19198963 0.16884708 0.27271664 0.85219385 0.49446183
 0.73219595 0.79721257 0.29162926 0.94588407 0.83842082 0.720243
 0.88180917 0.27456071]","[0.45413993 0.89428119 0.13966011 0.36263666 0.1728997  0.91043181
 0.7231688  0.47365916 0.26717101 0.74133738 0.06734532 0.66491827
 0.19432971 0.65563022]",0.0,0.0,"[0.47144444 0.9219131  0.8089667  0.32477776 1.         0.25486175
 0.15335812 0.93412691 0.17641733 0.69741024 0.39253246 0.62430262
 0.32090995 0.26148638]","[0.43996634 0.72494394 0.93562277 0.34479954 0.6896482  0.18715315
 0.64396574 0.7933893  0.43369724 0.3175997  0.72377046 0.99996064
 0.04417578 0.65236073]",0.0,0.0
OpenWrap_openwrap,1,"[0.34136464 0.01480658 0.45233316 0.96740338 0.27244202 0.60610377
 0.04734468 0.53959883 0.31713142 0.81904891 0.81670177 0.39981416
 0.97633816 0.13179807]","[0.02616112 0.49914869 0.30043838 0.40499558 0.59126243 0.58369695
 0.84989809 0.82967268 0.14438282 0.700862   0.01127839 0.2021867
 0.85581811 0.66148848]",0.293204991020293,0.2576923592217146,"[1.         1.         0.68893097 0.7155597  0.71902384 0.69872141
 0.65062172 0.16981379 0.51929428 0.25406834 0.8117859  0.37980001
 0.85409262 0.        ]","[0.69259191 0.02131505 0.4575942  0.18421633 0.72299837 0.62246614
 0.39868332 0.65757733 0.41923472 0.12823084 0.6604137  0.00591158
 0.87254687 0.79529718]",0.293204991020293,0.2576923592217146
OpenWrap_openwrap,2,"[0.57551966 0.69396174 0.53185931 0.27270324 0.9942144  0.35523483
 0.80880931 0.87005177 0.04299433 0.54767906 0.92494232 0.16434422
 0.99385601 0.60060884]","[0.51345781 0.00354181 0.84704372 0.27664526 0.18508439 0.41695406
 0.12211885 0.75191033 0.72521458 0.28502717 0.15614494 0.90511101
 0.93439149 0.20917483]",0.15040823084028035,0.12443763985954824,"[0.00408015 0.08561854 0.48000259 0.51647103 0.74113016 0.95970354
 0.41660894 0.6750319  0.66234861 0.57988327 0.30260916 0.66670146
 0.99022097 0.49058606]","[0.19787591 0.41860447 0.49950007 0.55510465 0.73157864 0.85450453
 0.         0.33134585 0.20534117 0.11199588 0.07987622 0.12461569
 0.74739506 0.        ]",0.13551577380872515,0.10301392240157309
OpenWrap_openwrap,3,"[0.47251872 0.27673288 0.32714664 0.29878113 0.59166342 0.82262658
 0.40565873 0.52057611 0.57037678 0.47995903 0.45923843 0.23722986
 0.72239332 0.57147075]","[0.72261397 0.31716873 0.42018703 0.32538762 0.34810374 0.76028226
 0.61624886 0.12020985 0.42214592 0.43117903 0.49538286 0.77603592
 0.78903792 0.23690897]",0.06831602195280208,0.04171987528654271,"[0.20446728 0.         0.2960513  0.61435536 0.57622409 1.
 0.84646157 0.5940101  0.37914993 0.58928144 0.95587969 1.
 0.96034162 0.74757223]","[0.10185347 0.65826036 0.59439694 0.50898619 0.01049494 0.8789918
 0.26661509 0.34855943 0.1357468  0.48340395 0.4735242  0.78862888
 0.79784336 0.51164666]",0.06755930313584266,0.04171987528654271
OpenWrap_openwrap,4,"[0.47260715 0.14623489 0.15972229 0.63073542 0.10752859 0.74122994
 0.60944672 0.49498866 0.68272214 0.57680778 0.44624493 0.7699304
 0.869868   0.17865988]","[0.15199823 0.40575892 0.47936237 0.45980952 0.6895062  0.64328995
 0.61872377 0.39430863 0.57175646 0.62432152 0.23655816 0.26067762
 0.6552348  0.68254535]",0.04504478443898092,0.02807752332117059,"[0.         0.38732648 0.52684208 0.12086629 0.8480089  0.89010373
 0.08264132 0.28541713 0.50940088 0.16423411 0.79782066 0.88867143
 0.98529551 0.65679587]","[0.2312578  0.27263063 0.35146654 0.70363772 0.85055477 0.99401979
 0.74918712 0.62837092 0.59476717 0.         0.48102153 0.81967827
 0.89514337 0.4920833 ]",0.03716921788014198,0.014142754928305525
OpenWrap_openwrap,5,"[0.38211509 0.67338082 0.43694791 0.47910925 0.72526564 0.19787858
 0.09445441 0.33806286 0.79183324 0.1388641  0.65998735 0.78480034
 0.73566613 0.94674422]","[0.35011901 0.38481044 0.46398818 0.44704255 0.67223022 0.17544123
 0.53405052 0.67409194 0.34024819 0.53945235 0.55902857 0.71028735
 0.64003113 0.87724955]",0.03934744685932114,0.0336945792320497,"[0.01194758 0.03334981 0.12590668 0.49724365 0.94554624 0.98289997
 0.35499629 0.         0.86225078 0.3176052  0.45846634 0.82100334
 0.86962099 0.32043405]","[0.36116197 0.34766395 0.33832502 0.29935312 0.85026632 0.9735423
 0.30051927 0.03920552 0.86603706 0.01297595 0.05116783 0.81945575
 0.92624046 0.40203015]",0.02214692702268418,0.007262735488397013
OpenWrap_openwrap,6,"[0.45133412 0.20175235 0.40873523 0.41213643 0.34958016 0.72217012
 0.24768276 0.66034327 0.63677802 0.44447688 0.4770183  0.53050932
 0.706023   0.92081882]","[0.31949839 0.30614134 0.26551529 0.334646   0.24565926 0.5565412
 0.46011677 0.80036468 0.57307022 0.34026614 0.12455384 0.76288143
 0.49165722 0.89478542]",0.0239995277515156,0.014519700892588888,"[0.35722275 0.15431405 0.56834311 0.35788025 0.64192653 1.
 0.54416554 0.67925916 0.9205788  0.19112477 0.23269611 0.88172726
 0.45647287 0.68496847]","[0.         0.58522854 0.83034594 0.74308055 1.         0.67424176
 0.27322796 0.11070162 0.79314064 0.36911499 0.45967518 1.
 0.97152858 0.97663077]",0.01363071982276741,0.004293262433191872
OpenWrap_openwrap,7,"[0.6528135  0.50089069 0.4978006  0.98006679 0.78175142 0.98877331
 0.5826675  0.01655726 0.36222275 0.71537384 0.0592483  0.77112632
 0.97801452 0.76611848]","[0.45509063 0.36268256 0.12686813 0.8475902  0.6200632  0.89256609
 0.58758502 0.70826963 0.68361373 0.55949644 0.19109904 0.96656903
 0.67119389 0.37463496]",0.013786197936619364,0.005431521829812507,"[0.11569819 0.44712148 0.47073832 0.47151338 0.76703013 0.72438917
 0.3170715  0.98199869 0.32194554 0.88367288 0.41581264 0.69328085
 0.83252219 0.65193494]","[0.26752608 0.58171367 0.48431298 0.29376085 1.         0.79148993
 0.         0.30699726 0.76521738 0.05260947 0.30700325 0.83406084
 0.95807416 0.69068682]",0.007760160154572318,0.0023555510199660176
OpenWrap_openwrap,8,"[0.16075334 0.12817256 0.88166214 0.30425857 0.67173162 0.99709133
 0.52105358 0.76396575 0.84442817 0.83307241 0.36025741 0.75738802
 0.85844311 0.46797583]","[0.34089989 0.18392286 0.84003049 0.24024642 0.79292691 0.73500286
 0.37091239 0.55997171 0.51134041 0.0822363  0.61308998 0.82050301
 0.68843556 0.12161126]",0.0042950465158713,0.0029882677997556542,"[0.15141354 0.34559827 0.06692251 0.17162357 0.91574281 1.
 0.0738304  0.5146884  0.3683595  0.65532208 0.47926601 1.
 0.51667721 0.76189467]","[0.         0.0983814  0.22401196 0.         1.         0.699633
 0.         0.89150467 0.37530335 0.13189533 0.3332329  0.91487601
 0.74438031 1.        ]",0.004218797880857634,0.0013292139934611652
OpenWrap_openwrap,9,"[0.06335774 0.07570154 0.33357298 0.98568416 0.03543223 0.56703529
 0.11980248 0.8900788  0.54734425 0.84813543 0.67084565 0.59637461
 0.46638751 0.61194676]","[0.04736187 0.         0.95767163 0.         0.51832874 0.23920916
 0.00220794 0.77624735 0.75450172 0.12811418 0.18599965 0.99512331
 0.72054418 0.23206066]",0.01352580826444327,0.0007921085117472881,"[0.         0.23403159 0.08484533 0.02649846 0.43616801 0.39507493
 0.31252322 0.78838983 0.85260899 0.34319003 0.6173711  0.9140234
 0.47183478 0.33963484]","[0.06706831 0.48425106 0.         0.19114161 0.58704287 0.61110441
 0.         0.57908668 0.80824205 0.09959393 0.21558712 1.
 0.66578887 0.47790815]",0.0018070215683263946,0.0007718782887473619
OpenWrap_openwrap,10,"[0.18104222 0.6472813  0.73636129 0.31416223 0.8208498  0.70984418
 0.53261402 0.57851053 0.69067488 0.63198784 0.21218137 0.70838583
 0.6532249  0.61902422]","[0.91794426 0.6457546  0.98205896 0.14919757 0.71687699 0.66946469
 0.23305327 0.97426129 0.37767518 0.17056977 0.2037089  0.24623892
 0.70577166 0.25168704]",0.0008054569932860536,0.0007920740652245577,"[0.         0.32329658 0.18180805 0.31476641 0.42493157 0.92681399
 0.21403499 0.59365083 0.50199078 0.52464446 0.45786789 1.
 0.46870444 0.88810604]","[0.28814327 0.97258919 0.18410602 0.         0.4062408  0.83917031
 0.02413232 0.89571961 0.86711677 0.56003638 0.32417703 0.78134055
 0.67717377 0.73387893]",0.0007890416156692119,0.00033943267336556846
OpenWrap_openwrap,11,"[0.92161581 0.21882835 0.92457083 0.13214418 0.41462772 0.153117
 0.0075986  0.74256895 0.23849644 0.26271741 0.03847325 0.77597074
 0.74209095 0.72221039]","[0.5535722  0.95311156 0.8967811  0.37523382 0.9246579  0.42926197
 0.         0.49414516 0.82823427 0.40743071 0.27555309 0.48785097
 0.64696819 0.6408811 ]",0.000805437011001081,0.00035800667589016834,"[0.         0.39363538 0.03146947 0.08329617 1.         0.32462761
 0.27928826 0.21381125 0.9363688  0.26814625 0.85751326 0.56298697
 0.94274672 0.34672138]","[0.06344604 0.79949584 0.08769413 0.28128835 0.77130391 0.99622631
 0.4439243  0.75973625 0.74002103 0.822062   0.71392715 0.89874371
 0.37796013 0.97285577]",0.00025818710726708736,0.00015334552935403645
OpenWrap_openwrap,12,"[0.00375863 0.9611949  0.01137833 0.00096398 0.21886239 0.03834296
 0.36921003 0.00754519 0.11204007 0.5648524  0.05652384 0.89990253
 0.17087324 0.69780894]","[0.21198885 0.50329691 0.43562386 0.35738097 0.93472674 0.68456193
 0.91490909 0.40519644 0.45932075 0.62914656 0.40240228 0.42230097
 0.54917581 0.91616345]",1.2733345584672214e-05,2.3807609763766048e-05,"[0.1134646  0.76589021 0.28168787 0.20391781 0.60742749 0.58684594
 0.5647364  0.74005608 0.23561242 0.46844426 0.39345779 1.
 0.8416971  1.        ]","[0.25151628 0.75132419 0.39963236 0.19249874 0.58179542 0.74135764
 0.48944764 1.         0.869047   0.79387183 0.5896712  0.56748368
 0.63345427 0.92572753]",1.2733345584672214e-05,2.3807609763766048e-05
OpenWrap_openwrap,13,"[0.00153012 0.95314344 0.82030213 0.76329438 0.5135758  0.96207623
 0.91370432 0.31809757 0.63992653 0.23305761 0.50172569 0.67902161
 0.64296775 0.41202179]","[0.02942366 0.57631802 0.19764906 0.48271202 0.63928522 0.8517902
 0.30522287 0.07783136 0.22161765 0.20994464 0.91611023 0.61971918
 0.57208295 0.18275976]",3.5523852585049758e-12,6.597285431052129e-12,"[0.06040635 0.49991419 0.59110015 0.55776275 0.75814593 0.99063636
 0.6240748  0.87378468 0.24771984 0.33958121 0.12238977 0.73968229
 0.90660153 0.31893856]","[0.         0.60158529 0.39214954 0.98205192 0.48980281 0.86640511
 0.59983219 0.27701442 0.35271589 0.43679747 1.         0.19664288
 0.30770404 0.32550916]",3.5523852585049758e-12,6.597285431052129e-12
OpenWrap_openwrap,14,"[0.36023845 0.56690912 0.59703889 0.64843136 0.35554993 0.80439035
 0.52860037 0.33294219 0.27776892 0.65577222 0.81722896 0.88786252
 0.80593325 0.9632374 ]","[0.3942223  0.68831821 0.62192037 0.52032691 0.05494265 0.06260603
 0.47756585 0.44097435 0.0829743  0.11180007 0.61298124 0.847036
 0.9768257  0.62884837]",0.0,0.0,"[0.72434972 0.72427129 0.26757176 0.84491946 0.2700845  0.27376467
 0.59531708 0.14170393 0.25086144 0.68250418 0.31418484 0.5587608
 0.06636594 0.03081074]","[0.8603125  0.41592873 0.70779962 0.99601422 0.04937228 0.37931328
 0.79337226 0.18897878 0.14037141 0.67381536 0.87930532 0.20338897
 0.2440907  0.5018304 ]",0.0,0.0
pdone_FreeControl,1,"[0.11004303 0.00464928 0.41379077 0.89573595 0.28565812 0.42228243
 0.53644732 0.81706276 0.12915498 0.84622541 0.92126195 0.01947224
 0.92585679 0.41495474]","[0.79696222 0.27558286 0.26828338 0.96951476 0.88336519 0.67748885
 0.0464833  0.8673851  0.26801487 0.50921476 0.01487371 0.3124636
 0.99382801 0.96648165]",0.2972061047490476,0.2943180655269858,"[0.5498476  0.62652411 0.03288564 0.3495525  0.68215198 0.81555645
 0.29597458 0.37276907 0.96352567 0.49359009 0.11796604 0.09748678
 0.99523177 0.72994195]","[0.46965793 0.00790278 0.89458233 0.55769687 0.51140641 0.14943945
 0.11108705 0.284843   0.18661019 0.29613088 0.1045058  0.47706992
 0.95571699 0.63512292]",0.2972061047490476,0.2943180655269858
pdone_FreeControl,2,"[0.04942049 0.47743965 0.36968058 0.40050827 0.84140974 0.0425971
 0.70294253 0.53452939 0.67216431 0.64879566 0.47916566 0.15169418
 0.92744249 0.04059942]","[0.73607209 0.33796775 0.69425947 0.22013389 0.73497665 0.96391746
 0.8431263  0.86179969 0.78232673 0.37232638 0.91168393 0.62740965
 0.9307698  0.46418644]",0.16416049584676232,0.12504600741489302,"[0.8754863  0.51319384 0.48259309 0.40238395 0.70728666 1.
 0.77957547 0.4741214  0.68291196 0.4946535  0.48062037 0.50697658
 0.89981543 0.72704935]","[0.88857331 0.05536885 0.7882221  0.         0.50777637 1.
 0.75746051 0.37541962 0.55362009 0.53417975 0.77237273 0.9459998
 1.         0.54019175]",0.13679609771871748,0.12504600741489302
pdone_FreeControl,3,"[0.48450789 0.57279047 0.57189146 0.49419574 0.32664939 0.83107348
 0.37115704 0.49534417 0.6364294  0.16958235 0.35484491 0.73682001
 0.81966225 0.72587048]","[0.20047956 0.42281723 0.51139189 0.43229216 0.74999922 0.35305433
 0.40145263 0.40083799 0.56012988 0.28760051 0.35275923 0.27945238
 0.73701861 0.61769769]",0.0707979045993761,0.09331042051899098,"[0.78623906 0.81031464 0.22737055 0.19928378 0.7865013  1.
 0.20851213 0.8082096  0.82224673 0.84457414 0.80192326 1.
 0.98891032 0.5792964 ]","[0.06700941 0.52941736 0.42184835 0.50383164 0.87966902 0.97361224
 0.56629984 0.63921644 0.55876122 0.55522574 0.41891068 0.89166651
 0.99712666 0.00462145]",0.0707979045993761,0.06307455256469283
